,userId,movieId,rating,timestamp
44772,6761,56,5,2015-11-05 08:00:00+00:00
44773,12328,115,5,2015-11-05 08:00:00+00:00
44774,39332,36,2,2015-11-05 08:00:00+00:00
44775,2330,52,4,2015-11-05 08:00:00+00:00
44776,1489,43,4,2015-11-05 08:00:00+00:00
44777,20181,84,5,2015-11-05 08:00:00+00:00
44778,38896,50,4,2015-11-05 08:00:00+00:00
44779,3479,19,5,2015-11-05 08:00:00+00:00
44780,9823,84,4,2015-11-05 08:00:00+00:00
44781,35703,88,5,2015-11-05 08:00:00+00:00
44784,4308,78,4,2015-11-05 08:00:00+00:00
44785,12130,78,5,2015-11-05 08:00:00+00:00
44786,678,10,3,2015-11-05 08:00:00+00:00
44787,39332,33,5,2015-11-05 08:00:00+00:00
44788,8898,150,3,2015-11-05 08:00:00+00:00
44789,28853,4,5,2015-11-05 08:00:00+00:00
44790,33671,7,2,2015-11-05 08:00:00+00:00
44791,4102,6,5,2015-11-05 08:00:00+00:00
44792,21363,46,4,2015-11-05 08:00:00+00:00
44793,23782,100,4,2015-11-05 08:00:00+00:00
44794,37155,73,4,2015-11-05 08:00:00+00:00
44795,1589,29,5,2015-11-05 08:00:00+00:00
44796,4315,126,5,2015-11-05 08:00:00+00:00
44797,30052,123,5,2015-11-05 08:00:00+00:00
44798,15242,34,3,2015-11-05 08:00:00+00:00
44800,19740,29,5,2015-11-05 08:00:00+00:00
44801,3794,94,1,2015-11-05 08:00:00+00:00
44802,4737,18,5,2015-11-05 08:00:00+00:00
44803,22816,124,5,2015-11-05 08:00:00+00:00
44804,2510,100,4,2015-11-05 08:00:00+00:00
44805,4567,159,5,2015-11-05 08:00:00+00:00
44806,32825,120,5,2015-11-05 08:00:00+00:00
44807,42197,141,3,2015-11-05 08:00:00+00:00
44808,4567,1,1,2015-11-05 08:00:00+00:00
44809,1412,63,1,2015-11-05 08:00:00+00:00
44810,40522,16,5,2015-11-06 08:00:00+00:00
44811,31295,39,5,2015-11-06 08:00:00+00:00
44813,23086,17,4,2015-11-06 08:00:00+00:00
44815,6158,14,5,2015-11-06 08:00:00+00:00
44816,27881,92,5,2015-11-06 08:00:00+00:00
44818,7742,5,4,2015-11-06 08:00:00+00:00
44819,3042,75,3,2015-11-06 08:00:00+00:00
44820,2551,81,3,2015-11-06 08:00:00+00:00
44821,14042,68,4,2015-11-06 08:00:00+00:00
44822,16797,4,5,2015-11-06 08:00:00+00:00
44823,41662,189,3,2015-11-06 08:00:00+00:00
44824,33337,88,5,2015-11-06 08:00:00+00:00
44826,42839,156,5,2015-11-06 08:00:00+00:00
44827,6807,156,5,2015-11-06 08:00:00+00:00
44829,4501,147,5,2015-11-06 08:00:00+00:00
44830,24663,16,5,2015-11-06 08:00:00+00:00
44831,30835,62,3,2015-11-06 08:00:00+00:00
44833,11316,60,5,2015-11-06 08:00:00+00:00
44834,36811,183,4,2015-11-06 08:00:00+00:00
44835,10891,19,4,2015-11-06 08:00:00+00:00
44836,27512,74,3,2015-11-06 08:00:00+00:00
44837,7742,19,5,2015-11-06 08:00:00+00:00
44839,26393,201,4,2015-11-06 08:00:00+00:00
44840,25314,88,5,2015-11-06 08:00:00+00:00
44841,30289,22,5,2015-11-06 08:00:00+00:00
44842,3213,150,5,2015-11-06 08:00:00+00:00
44843,3213,12,5,2015-11-06 08:00:00+00:00
44844,1274,173,4,2015-11-06 08:00:00+00:00
44845,40535,164,5,2015-11-06 08:00:00+00:00
44846,8455,104,5,2015-11-06 08:00:00+00:00
44847,18812,121,4,2015-11-06 08:00:00+00:00
44848,7742,146,5,2015-11-06 08:00:00+00:00
44849,4501,146,5,2015-11-06 08:00:00+00:00
44850,33460,6,5,2015-11-06 08:00:00+00:00
44851,3213,23,3,2015-11-06 08:00:00+00:00
44852,2700,6,5,2015-11-06 08:00:00+00:00
44853,8854,144,5,2015-11-06 08:00:00+00:00
44854,286,83,4,2015-11-06 08:00:00+00:00
44856,32380,48,5,2015-11-06 08:00:00+00:00
44857,41662,90,5,2015-11-06 08:00:00+00:00
44858,23212,152,5,2015-11-06 08:00:00+00:00
44860,28467,40,5,2015-11-06 08:00:00+00:00
44862,32866,118,4,2015-11-06 08:00:00+00:00
44863,11359,180,5,2015-11-06 08:00:00+00:00
44865,1274,86,5,2015-11-06 08:00:00+00:00
44866,6807,151,5,2015-11-06 08:00:00+00:00
44869,2951,69,5,2015-11-06 08:00:00+00:00
44870,42839,100,5,2015-11-06 08:00:00+00:00
44871,8854,112,4,2015-11-06 08:00:00+00:00
44872,199,94,5,2015-11-06 08:00:00+00:00
44873,349,3,1,2015-11-06 08:00:00+00:00
44874,7742,120,5,2015-11-06 08:00:00+00:00
44875,34730,120,4,2015-11-06 08:00:00+00:00
44877,26127,122,4,2015-11-06 08:00:00+00:00
44878,35534,112,5,2015-11-06 08:00:00+00:00
44879,26845,51,5,2015-11-07 08:00:00+00:00
44881,32838,167,5,2015-11-07 08:00:00+00:00
44884,28669,36,5,2015-11-07 08:00:00+00:00
44885,24042,69,4,2015-11-07 08:00:00+00:00
44887,541,85,4,2015-11-07 08:00:00+00:00
44888,13526,41,4,2015-11-07 08:00:00+00:00
44889,2892,6,4,2015-11-07 08:00:00+00:00
44890,39908,52,5,2015-11-07 08:00:00+00:00
44891,11762,88,5,2015-11-07 08:00:00+00:00
44892,7810,76,5,2015-11-07 08:00:00+00:00
44893,25527,65,5,2015-11-07 08:00:00+00:00
44894,9229,32,5,2015-11-07 08:00:00+00:00
44895,24674,132,3,2015-11-07 08:00:00+00:00
44896,31552,178,5,2015-11-07 08:00:00+00:00
44898,541,2,3,2015-11-07 08:00:00+00:00
44899,26925,15,5,2015-11-07 08:00:00+00:00
44900,5756,111,4,2015-11-07 08:00:00+00:00
44901,19560,15,5,2015-11-07 08:00:00+00:00
44902,2127,84,4,2015-11-07 08:00:00+00:00
44903,26508,135,5,2015-11-07 08:00:00+00:00
44905,40387,120,5,2015-11-07 08:00:00+00:00
44906,24653,123,5,2015-11-07 08:00:00+00:00
44907,14002,123,5,2015-11-07 08:00:00+00:00
44908,31519,26,5,2015-11-07 08:00:00+00:00
44909,541,117,4,2015-11-07 08:00:00+00:00
44911,4617,26,5,2015-11-07 08:00:00+00:00
44912,8780,48,5,2015-11-07 08:00:00+00:00
44914,17039,69,4,2015-11-07 08:00:00+00:00
44915,5756,125,2,2015-11-07 08:00:00+00:00
44916,24042,159,4,2015-11-07 08:00:00+00:00
44917,37686,81,5,2015-11-07 08:00:00+00:00
44918,23315,167,3,2015-11-07 08:00:00+00:00
44919,37959,187,5,2015-11-07 08:00:00+00:00
44920,9635,7,5,2015-11-07 08:00:00+00:00
44921,13298,206,5,2015-11-07 08:00:00+00:00
44922,2277,118,5,2015-11-07 08:00:00+00:00
44923,43835,30,5,2015-11-07 08:00:00+00:00
44924,37434,90,3,2015-11-07 08:00:00+00:00
44925,27365,113,4,2015-11-08 08:00:00+00:00
44926,762,75,5,2015-11-08 08:00:00+00:00
44928,18338,160,2,2015-11-08 08:00:00+00:00
44929,36333,45,1,2015-11-08 08:00:00+00:00
44930,37215,32,5,2015-11-08 08:00:00+00:00
44931,31642,116,5,2015-11-08 08:00:00+00:00
44932,29403,113,5,2015-11-08 08:00:00+00:00
44933,3735,68,5,2015-11-08 08:00:00+00:00
44934,2641,19,4,2015-11-08 08:00:00+00:00
44935,31642,84,5,2015-11-08 08:00:00+00:00
44936,3318,71,5,2015-11-08 08:00:00+00:00
44937,12785,31,5,2015-11-08 08:00:00+00:00
44938,34679,93,4,2015-11-08 08:00:00+00:00
44939,34752,112,5,2015-11-08 08:00:00+00:00
44940,27714,52,5,2015-11-08 08:00:00+00:00
44941,33393,52,5,2015-11-08 08:00:00+00:00
44943,39758,69,4,2015-11-08 08:00:00+00:00
44946,1316,148,4,2015-11-08 08:00:00+00:00
44947,4018,105,4,2015-11-08 08:00:00+00:00
44948,10901,2,4,2015-11-08 08:00:00+00:00
44949,21551,101,1,2015-11-08 08:00:00+00:00
44950,35541,71,4,2015-11-08 08:00:00+00:00
44951,35534,63,5,2015-11-08 08:00:00+00:00
44952,18338,35,4,2015-11-08 08:00:00+00:00
44953,23457,164,5,2015-11-08 08:00:00+00:00
44954,12785,41,5,2015-11-08 08:00:00+00:00
44956,44617,153,5,2015-11-08 08:00:00+00:00
44957,1382,134,5,2015-11-08 08:00:00+00:00
44958,42858,7,4,2015-11-08 08:00:00+00:00
44959,27167,36,2,2015-11-08 08:00:00+00:00
44960,17495,123,5,2015-11-08 08:00:00+00:00
44961,4393,175,5,2015-11-08 08:00:00+00:00
44962,2321,4,5,2015-11-08 08:00:00+00:00
44963,5748,198,5,2015-11-08 08:00:00+00:00
44964,14466,100,5,2015-11-08 08:00:00+00:00
44966,34679,45,4,2015-11-08 08:00:00+00:00
44967,27433,159,5,2015-11-08 08:00:00+00:00
44969,17293,160,5,2015-11-08 08:00:00+00:00
44970,32798,51,3,2015-11-08 08:00:00+00:00
44971,34679,70,5,2015-11-08 08:00:00+00:00
44973,22585,29,5,2015-11-08 08:00:00+00:00
44974,6217,30,5,2015-11-09 08:00:00+00:00
44975,32824,7,5,2015-11-09 08:00:00+00:00
44976,30508,71,4,2015-11-09 08:00:00+00:00
44977,384,103,4,2015-11-09 08:00:00+00:00
44978,27348,29,5,2015-11-09 08:00:00+00:00
44979,4384,185,5,2015-11-09 08:00:00+00:00
44980,10188,29,5,2015-11-09 08:00:00+00:00
44981,9760,103,5,2015-11-09 08:00:00+00:00
44982,27171,188,4,2015-11-09 08:00:00+00:00
44983,7069,41,5,2015-11-09 08:00:00+00:00
44985,41035,16,5,2015-11-09 08:00:00+00:00
44987,1798,26,3,2015-11-09 08:00:00+00:00
44988,33902,126,5,2015-11-09 08:00:00+00:00
44989,25406,99,5,2015-11-09 08:00:00+00:00
44990,35923,2,1,2015-11-09 08:00:00+00:00
44991,5047,2,4,2015-11-09 08:00:00+00:00
44992,22375,125,4,2015-11-09 08:00:00+00:00
44993,22199,93,4,2015-11-09 08:00:00+00:00
44994,4475,188,5,2015-11-09 08:00:00+00:00
44995,5748,146,5,2015-11-09 08:00:00+00:00
44996,5047,75,5,2015-11-09 08:00:00+00:00
44997,31882,31,5,2015-11-09 08:00:00+00:00
44998,5748,185,5,2015-11-09 08:00:00+00:00
44999,6397,146,4,2015-11-09 08:00:00+00:00
45000,34911,69,4,2015-11-09 08:00:00+00:00
45001,11391,40,4,2015-11-09 08:00:00+00:00
45002,17533,31,4,2015-11-09 08:00:00+00:00
45003,793,83,3,2015-11-09 08:00:00+00:00
45004,29586,21,4,2015-11-09 08:00:00+00:00
45005,41007,48,5,2015-11-09 08:00:00+00:00
45006,40958,84,4,2015-11-09 08:00:00+00:00
45007,42238,88,4,2015-11-09 08:00:00+00:00
45008,13766,4,4,2015-11-09 08:00:00+00:00
45011,6561,36,4,2015-11-09 08:00:00+00:00
45013,20427,158,5,2015-11-09 08:00:00+00:00
45014,25416,34,5,2015-11-09 08:00:00+00:00
45015,42551,12,5,2015-11-09 08:00:00+00:00
45016,40958,132,3,2015-11-09 08:00:00+00:00
45017,11099,66,5,2015-11-09 08:00:00+00:00
45018,4629,79,5,2015-11-09 08:00:00+00:00
45019,32824,20,5,2015-11-09 08:00:00+00:00
45020,1798,9,5,2015-11-09 08:00:00+00:00
45022,35534,73,3,2015-11-09 08:00:00+00:00
45023,11391,45,5,2015-11-09 08:00:00+00:00
45024,12789,123,5,2015-11-09 08:00:00+00:00
45025,5529,105,3,2015-11-09 08:00:00+00:00
45026,14821,51,5,2015-11-09 08:00:00+00:00
45027,9770,120,5,2015-11-09 08:00:00+00:00
45028,1798,43,5,2015-11-09 08:00:00+00:00
45030,40670,28,5,2015-11-09 08:00:00+00:00
45031,38327,78,5,2015-11-09 08:00:00+00:00
45032,14171,120,4,2015-11-09 08:00:00+00:00
45033,1798,41,2,2015-11-09 08:00:00+00:00
45035,7983,5,3,2015-11-09 08:00:00+00:00
45036,43967,5,5,2015-11-09 08:00:00+00:00
45037,8506,53,4,2015-11-09 08:00:00+00:00
45038,2907,47,3,2015-11-09 08:00:00+00:00
45039,24268,86,5,2015-11-10 08:00:00+00:00
45040,32400,113,5,2015-11-10 08:00:00+00:00
45042,27311,10,4,2015-11-10 08:00:00+00:00
45044,6512,198,5,2015-11-10 08:00:00+00:00
45045,113,198,5,2015-11-10 08:00:00+00:00
45046,2949,37,5,2015-11-10 08:00:00+00:00
45047,20776,69,4,2015-11-10 08:00:00+00:00
45048,5756,118,5,2015-11-10 08:00:00+00:00
45049,3485,56,3,2015-11-10 08:00:00+00:00
45050,11967,141,5,2015-11-10 08:00:00+00:00
45051,32165,49,5,2015-11-10 08:00:00+00:00
45052,16846,40,5,2015-11-10 08:00:00+00:00
45053,5988,40,5,2015-11-10 08:00:00+00:00
45054,33057,120,5,2015-11-10 08:00:00+00:00
45055,26678,120,5,2015-11-10 08:00:00+00:00
45057,29953,110,4,2015-11-10 08:00:00+00:00
45058,28695,84,5,2015-11-10 08:00:00+00:00
45059,5988,5,4,2015-11-10 08:00:00+00:00
45060,28274,84,3,2015-11-10 08:00:00+00:00
45061,1431,67,5,2015-11-10 08:00:00+00:00
45062,21299,41,4,2015-11-10 08:00:00+00:00
45063,6134,187,4,2015-11-10 08:00:00+00:00
45064,450,187,3,2015-11-10 08:00:00+00:00
45065,7076,18,4,2015-11-10 08:00:00+00:00
45066,18530,169,5,2015-11-10 08:00:00+00:00
45067,36783,184,4,2015-11-10 08:00:00+00:00
45068,2910,103,1,2015-11-10 08:00:00+00:00
45071,41618,92,4,2015-11-10 08:00:00+00:00
45073,2907,127,4,2015-11-10 08:00:00+00:00
45074,21734,1,3,2015-11-10 08:00:00+00:00
45076,30613,7,5,2015-11-10 08:00:00+00:00
45077,3105,149,5,2015-11-10 08:00:00+00:00
45078,13258,8,3,2015-11-10 08:00:00+00:00
45079,22204,32,5,2015-11-10 08:00:00+00:00
45081,11752,4,3,2015-11-10 08:00:00+00:00
45082,5921,4,2,2015-11-10 08:00:00+00:00
45084,7776,151,5,2015-11-10 08:00:00+00:00
45085,30387,99,4,2015-11-10 08:00:00+00:00
45086,37105,18,5,2015-11-10 08:00:00+00:00
45087,3105,52,4,2015-11-10 08:00:00+00:00
45088,4475,132,3,2015-11-10 08:00:00+00:00
45090,29953,18,5,2015-11-10 08:00:00+00:00
45091,11967,125,5,2015-11-10 08:00:00+00:00
45092,3177,178,5,2015-11-10 08:00:00+00:00
45093,23343,65,5,2015-11-10 08:00:00+00:00
45094,43284,51,2,2015-11-10 08:00:00+00:00
45095,7492,19,5,2015-11-10 08:00:00+00:00
45096,16961,115,4,2015-11-10 08:00:00+00:00
45097,34566,131,5,2015-11-10 08:00:00+00:00
45099,43445,160,5,2015-11-10 08:00:00+00:00
45100,26678,92,4,2015-11-10 08:00:00+00:00
45101,26608,164,4,2015-11-10 08:00:00+00:00
45102,113,29,3,2015-11-10 08:00:00+00:00
45103,1431,51,3,2015-11-10 08:00:00+00:00
45104,7136,12,4,2015-11-10 08:00:00+00:00
45105,4996,68,4,2015-11-10 08:00:00+00:00
45106,17447,104,2,2015-11-10 08:00:00+00:00
45107,7076,101,3,2015-11-10 08:00:00+00:00
45108,27311,16,4,2015-11-10 08:00:00+00:00
45109,2756,35,4,2015-11-11 08:00:00+00:00
45110,15450,41,3,2015-11-11 08:00:00+00:00
45111,462,45,5,2015-11-11 08:00:00+00:00
45112,21987,46,5,2015-11-11 08:00:00+00:00
45113,18668,21,5,2015-11-11 08:00:00+00:00
45114,27811,7,5,2015-11-11 08:00:00+00:00
45115,19977,135,5,2015-11-11 08:00:00+00:00
45116,953,135,5,2015-11-11 08:00:00+00:00
45117,6368,9,5,2015-11-11 08:00:00+00:00
45118,31230,90,5,2015-11-11 08:00:00+00:00
45119,15457,143,2,2015-11-11 08:00:00+00:00
45120,5539,89,3,2015-11-11 08:00:00+00:00
45121,5140,10,4,2015-11-11 08:00:00+00:00
45122,35232,150,4,2015-11-11 08:00:00+00:00
45126,31280,2,5,2015-11-11 08:00:00+00:00
45127,32503,69,5,2015-11-11 08:00:00+00:00
45128,22520,78,2,2015-11-11 08:00:00+00:00
45129,15450,43,2,2015-11-11 08:00:00+00:00
45130,40614,69,5,2015-11-11 08:00:00+00:00
45131,3836,180,4,2015-11-11 08:00:00+00:00
45132,14466,184,4,2015-11-11 08:00:00+00:00
45136,12860,92,5,2015-11-11 08:00:00+00:00
45137,3518,120,4,2015-11-11 08:00:00+00:00
45138,40558,16,5,2015-11-11 08:00:00+00:00
45139,9533,47,4,2015-11-11 08:00:00+00:00
45141,657,50,4,2015-11-11 08:00:00+00:00
45142,25692,159,5,2015-11-11 08:00:00+00:00
45145,9778,53,2,2015-11-11 08:00:00+00:00
45146,29264,67,5,2015-11-11 08:00:00+00:00
45147,39698,76,5,2015-11-11 08:00:00+00:00
45148,29346,135,4,2015-11-11 08:00:00+00:00
45149,26264,93,1,2015-11-11 08:00:00+00:00
45150,15576,18,5,2015-11-11 08:00:00+00:00
45151,7222,172,5,2015-11-11 08:00:00+00:00
45152,19473,17,5,2015-11-11 08:00:00+00:00
45153,8812,20,5,2015-11-11 08:00:00+00:00
45154,3735,100,5,2015-11-11 08:00:00+00:00
45155,3700,19,4,2015-11-11 08:00:00+00:00
45156,10082,30,5,2015-11-11 08:00:00+00:00
45157,15780,30,4,2015-11-11 08:00:00+00:00
45158,2910,116,4,2015-11-11 08:00:00+00:00
45159,1227,27,5,2015-11-11 08:00:00+00:00
45160,5493,16,5,2015-11-11 08:00:00+00:00
45161,7324,122,4,2015-11-11 08:00:00+00:00
45163,17383,4,1,2015-11-11 08:00:00+00:00
45164,1676,3,2,2015-11-11 08:00:00+00:00
45166,5794,41,3,2015-11-12 08:00:00+00:00
45167,38870,41,4,2015-11-12 08:00:00+00:00
45168,5547,150,4,2015-11-12 08:00:00+00:00
45169,18637,135,4,2015-11-12 08:00:00+00:00
45170,3322,62,4,2015-11-12 08:00:00+00:00
45171,43650,131,4,2015-11-12 08:00:00+00:00
45172,6158,36,5,2015-11-12 08:00:00+00:00
45173,19757,198,5,2015-11-12 08:00:00+00:00
45175,20414,125,3,2015-11-12 08:00:00+00:00
45176,17017,163,5,2015-11-12 08:00:00+00:00
45177,44456,121,2,2015-11-12 08:00:00+00:00
45178,43540,125,4,2015-11-12 08:00:00+00:00
45180,16226,110,5,2015-11-12 08:00:00+00:00
45181,32190,7,5,2015-11-12 08:00:00+00:00
45184,9781,95,4,2015-11-12 08:00:00+00:00
45185,4351,134,5,2015-11-12 08:00:00+00:00
45187,29952,103,2,2015-11-12 08:00:00+00:00
45188,43540,103,2,2015-11-12 08:00:00+00:00
45189,10730,103,5,2015-11-12 08:00:00+00:00
45190,21106,149,4,2015-11-12 08:00:00+00:00
45191,3174,4,5,2015-11-12 08:00:00+00:00
45192,23261,99,5,2015-11-12 08:00:00+00:00
45193,28864,29,4,2015-11-12 08:00:00+00:00
45195,44056,59,4,2015-11-12 08:00:00+00:00
45196,2045,36,4,2015-11-12 08:00:00+00:00
45197,29346,34,4,2015-11-12 08:00:00+00:00
45198,14704,81,5,2015-11-12 08:00:00+00:00
45200,8163,53,5,2015-11-12 08:00:00+00:00
45201,35258,84,4,2015-11-12 08:00:00+00:00
45202,657,132,2,2015-11-12 08:00:00+00:00
45203,29952,117,5,2015-11-12 08:00:00+00:00
45204,33379,109,3,2015-11-12 08:00:00+00:00
45205,15793,123,5,2015-11-12 08:00:00+00:00
45206,15020,11,5,2015-11-12 08:00:00+00:00
45209,7237,5,5,2015-11-12 08:00:00+00:00
45210,26911,65,5,2015-11-12 08:00:00+00:00
45211,348,20,3,2015-11-12 08:00:00+00:00
45212,8311,131,5,2015-11-12 08:00:00+00:00
45213,16226,20,5,2015-11-12 08:00:00+00:00
45214,2855,2,2,2015-11-12 08:00:00+00:00
45215,1988,2,5,2015-11-12 08:00:00+00:00
45216,2788,113,4,2015-11-12 08:00:00+00:00
45217,1988,14,5,2015-11-12 08:00:00+00:00
45218,2907,192,5,2015-11-12 08:00:00+00:00
45219,29952,19,5,2015-11-12 08:00:00+00:00
45220,38334,56,4,2015-11-12 08:00:00+00:00
45221,4547,56,5,2015-11-12 08:00:00+00:00
45222,697,141,2,2015-11-12 08:00:00+00:00
45223,38473,85,4,2015-11-13 08:00:00+00:00
45224,36491,145,5,2015-11-13 08:00:00+00:00
45225,3749,48,5,2015-11-13 08:00:00+00:00
45226,6557,145,3,2015-11-13 08:00:00+00:00
45228,31213,22,3,2015-11-13 08:00:00+00:00
45229,21783,159,4,2015-11-13 08:00:00+00:00
45230,9875,126,5,2015-11-13 08:00:00+00:00
45232,44355,123,5,2015-11-13 08:00:00+00:00
45233,6158,134,5,2015-11-13 08:00:00+00:00
45234,16384,18,4,2015-11-13 08:00:00+00:00
45235,8010,41,3,2015-11-13 08:00:00+00:00
45236,29901,41,5,2015-11-13 08:00:00+00:00
45237,14306,36,5,2015-11-13 08:00:00+00:00
45238,6578,36,5,2015-11-13 08:00:00+00:00
45239,16293,68,5,2015-11-13 08:00:00+00:00
45240,10849,30,4,2015-11-13 08:00:00+00:00
45241,8553,99,4,2015-11-13 08:00:00+00:00
45242,1437,99,5,2015-11-13 08:00:00+00:00
45244,450,11,5,2015-11-13 08:00:00+00:00
45245,6223,34,5,2015-11-13 08:00:00+00:00
45246,16254,7,5,2015-11-13 08:00:00+00:00
45247,18828,47,5,2015-11-13 08:00:00+00:00
45248,3518,105,5,2015-11-13 08:00:00+00:00
45249,37782,105,1,2015-11-13 08:00:00+00:00
45250,35061,105,3,2015-11-13 08:00:00+00:00
45251,5504,31,3,2015-11-13 08:00:00+00:00
45252,20948,19,3,2015-11-13 08:00:00+00:00
45253,4315,43,5,2015-11-13 08:00:00+00:00
45254,23057,51,2,2015-11-13 08:00:00+00:00
45256,37003,117,4,2015-11-13 08:00:00+00:00
45257,23789,106,1,2015-11-13 08:00:00+00:00
45258,11493,14,5,2015-11-13 08:00:00+00:00
45259,33964,146,4,2015-11-13 08:00:00+00:00
45260,4384,173,5,2015-11-13 08:00:00+00:00
45261,37156,23,4,2015-11-13 08:00:00+00:00
45263,34138,31,3,2015-11-13 08:00:00+00:00
45264,7194,153,5,2015-11-13 08:00:00+00:00
45265,1966,100,5,2015-11-13 08:00:00+00:00
45268,35383,59,5,2015-11-13 08:00:00+00:00
45269,41262,198,5,2015-11-13 08:00:00+00:00
45270,13337,165,3,2015-11-13 08:00:00+00:00
45271,34138,6,5,2015-11-13 08:00:00+00:00
45275,16384,84,5,2015-11-13 08:00:00+00:00
45276,19742,84,4,2015-11-13 08:00:00+00:00
45277,1227,65,5,2015-11-13 08:00:00+00:00
45278,20948,21,5,2015-11-13 08:00:00+00:00
45279,37059,125,5,2015-11-13 08:00:00+00:00
45282,5921,6,5,2015-11-13 08:00:00+00:00
45283,31213,198,5,2015-11-13 08:00:00+00:00
45284,36637,101,5,2015-11-13 08:00:00+00:00
45285,40535,185,4,2015-11-13 08:00:00+00:00
45287,26692,8,5,2015-11-13 08:00:00+00:00
45289,38674,110,5,2015-11-14 08:00:00+00:00
45290,34441,180,5,2015-11-14 08:00:00+00:00
45291,6681,4,5,2015-11-14 08:00:00+00:00
45292,21845,59,5,2015-11-14 08:00:00+00:00
45293,38674,117,5,2015-11-14 08:00:00+00:00
45294,38674,118,4,2015-11-14 08:00:00+00:00
45295,22944,83,5,2015-11-14 08:00:00+00:00
45296,6720,43,5,2015-11-14 08:00:00+00:00
45297,38803,134,4,2015-11-14 08:00:00+00:00
45299,21094,116,3,2015-11-14 08:00:00+00:00
45300,44447,100,5,2015-11-14 08:00:00+00:00
45301,21094,120,5,2015-11-14 08:00:00+00:00
45302,2951,185,5,2015-11-14 08:00:00+00:00
45303,33425,48,5,2015-11-14 08:00:00+00:00
45304,38034,15,4,2015-11-14 08:00:00+00:00
45305,38729,159,5,2015-11-14 08:00:00+00:00
45306,10281,39,5,2015-11-14 08:00:00+00:00
45307,7492,46,4,2015-11-14 08:00:00+00:00
45308,27984,150,5,2015-11-14 08:00:00+00:00
45309,34441,7,5,2015-11-14 08:00:00+00:00
45310,12384,42,1,2015-11-14 08:00:00+00:00
45312,24837,77,5,2015-11-14 08:00:00+00:00
45313,34441,27,1,2015-11-14 08:00:00+00:00
45314,40292,7,4,2015-11-14 08:00:00+00:00
45315,2491,8,5,2015-11-14 08:00:00+00:00
45316,499,100,3,2015-11-14 08:00:00+00:00
45318,20586,47,4,2015-11-14 08:00:00+00:00
45319,34920,62,5,2015-11-14 08:00:00+00:00
45320,20414,124,5,2015-11-14 08:00:00+00:00
45321,13698,15,5,2015-11-14 08:00:00+00:00
45322,19843,189,5,2015-11-14 08:00:00+00:00
45323,4205,104,5,2015-11-14 08:00:00+00:00
45324,320,31,4,2015-11-14 08:00:00+00:00
45325,4867,134,5,2015-11-14 08:00:00+00:00
45326,8153,20,4,2015-11-14 08:00:00+00:00
45327,6720,69,5,2015-11-14 08:00:00+00:00
45328,15804,157,5,2015-11-14 08:00:00+00:00
45329,32050,131,5,2015-11-14 08:00:00+00:00
45330,1343,69,4,2015-11-14 08:00:00+00:00
45331,3494,14,4,2015-11-14 08:00:00+00:00
45332,6448,113,5,2015-11-14 08:00:00+00:00
45333,36860,29,5,2015-11-14 08:00:00+00:00
45334,8153,16,5,2015-11-14 08:00:00+00:00
45335,27263,18,5,2015-11-14 08:00:00+00:00
45336,7768,96,4,2015-11-14 08:00:00+00:00
45337,1676,103,3,2015-11-14 08:00:00+00:00
45339,4437,123,5,2015-11-14 08:00:00+00:00
45340,6681,79,4,2015-11-14 08:00:00+00:00
45341,34441,194,5,2015-11-14 08:00:00+00:00
45343,4584,185,2,2015-11-14 08:00:00+00:00
45347,25900,16,5,2015-11-14 08:00:00+00:00
45348,34651,183,5,2015-11-14 08:00:00+00:00
45349,7021,6,4,2015-11-14 08:00:00+00:00
45350,32012,10,5,2015-11-14 08:00:00+00:00
45351,9134,192,5,2015-11-14 08:00:00+00:00
45352,35490,21,4,2015-11-14 08:00:00+00:00
45354,6342,94,5,2015-11-14 08:00:00+00:00
45355,36860,21,5,2015-11-14 08:00:00+00:00
45358,11967,99,5,2015-11-14 08:00:00+00:00
45359,23386,99,4,2015-11-14 08:00:00+00:00
45360,4631,21,4,2015-11-14 08:00:00+00:00
45361,2491,10,1,2015-11-14 08:00:00+00:00
45362,3494,145,3,2015-11-14 08:00:00+00:00
45363,4624,56,4,2015-11-14 08:00:00+00:00
45364,30046,22,5,2015-11-14 08:00:00+00:00
45365,3494,33,4,2015-11-14 08:00:00+00:00
45366,3303,7,5,2015-11-15 08:00:00+00:00
45367,22355,134,4,2015-11-15 08:00:00+00:00
45368,7007,157,5,2015-11-15 08:00:00+00:00
45369,15426,104,2,2015-11-15 08:00:00+00:00
45370,38366,7,5,2015-11-15 08:00:00+00:00
45372,6503,79,5,2015-11-15 08:00:00+00:00
45373,20291,103,5,2015-11-15 08:00:00+00:00
45374,23109,6,5,2015-11-15 08:00:00+00:00
45376,37044,37,5,2015-11-15 08:00:00+00:00
45377,39887,40,1,2015-11-15 08:00:00+00:00
45379,19290,79,4,2015-11-15 08:00:00+00:00
45380,35591,60,5,2015-11-15 08:00:00+00:00
45382,105,83,5,2015-11-15 08:00:00+00:00
45383,3494,149,1,2015-11-15 08:00:00+00:00
45384,5439,12,5,2015-11-15 08:00:00+00:00
45385,5968,9,5,2015-11-15 08:00:00+00:00
45386,2808,37,5,2015-11-15 08:00:00+00:00
45388,7007,39,5,2015-11-15 08:00:00+00:00
45390,31480,17,5,2015-11-15 08:00:00+00:00
45391,27918,163,4,2015-11-15 08:00:00+00:00
45393,15426,64,5,2015-11-15 08:00:00+00:00
